incident_address,count
1159 MANOR AVENUE,1
1750 GRAND AVENUE,1
62-86 60 PLACE,1
453 BAY RIDGE AVENUE,1
108-26 LIVERPOOL STREET,1
751 ST NICHOLAS AVENUE,1
109 WEST  113 STREET,1
48-21 40 STREET,1
4614 FOSTER AVENUE,1
1585 3 AVENUE,1
1886 WOODBINE STREET,1
372 WEST  127 STREET,1
510 WEST  150 STREET,1
310 WEST   93 STREET,1
1400 5 AVENUE,1
1870 CROTONA AVENUE,1
2406 WALTON AVENUE,1
2815 BEVERLY ROAD,1
1199 EAST   53 STREET,1
36-11 STEINWAY STREET,1
9708 KINGS HIGHWAY,1
804 EAST 169 STREET,1
1744 FLATBUSH AVENUE,1
40-43 97 STREET,1
6545 BROADWAY,1
374 EAST 209 STREET,1
5603 SNYDER AVENUE,1
145-27 LAKEWOOD AVENUE,1
87-12 125 STREET,1
1133 MORRISON AVENUE,1
24-51 38 STREET,1
84-34 85 ROAD,1
740 KELLY STREET,1
4405 5 AVENUE,1
146-21 58 ROAD,1
117-11 145 STREET,1
85-35 168 PLACE,1
632 WEST 171 STREET,1
2045 STORY AVENUE,1
523 WEST  151 STREET,1
1487 FULTON STREET,1
600 WEST  204 STREET,1
604 BRISTOL STREET,1
206 GRAND STREET,1
68-20 60 STREET,1
127 WEST   43 STREET,1
106 ESSEX STREET,1
160 WEST   24 STREET,1
1840 GRAND CONCOURSE,1
465 EAST 140 STREET,1
2776 MORRIS AVENUE,1
177 WAVERLY PLACE,1
60 SHERMAN AVENUE,1
149 KENILWORTH PLACE,1
127 EAST  169 STREET,1
127 TOMPKINS AVENUE,1
389 WOODBINE STREET,1
25-33 35 STREET,1
315 EAST 93 STREET,1
4730 BROADWAY,1
286 EAST  206 STREET,1
288 9 STREET,1
3264 ROCHAMBEAU AVENUE,1
192 ETNA STREET,1
157-03 110 AVENUE,1
281 EDGECOMBE AVENUE,1
2871 GRAND CONCOURSE,1
1015 SOUTHERN BOULEVARD,1
555 WEST  171 STREET,1
250 BEACH   15 STREET,1
39-22 212 STREET,1
947 COLUMBUS AVENUE,1
271 CUMBERLAND STREET,1
134 ELLIOT PLACE,1
620 ST LAWRENCE AVENUE,1
241 WEST  108 STREET,1
1311 BRIGHTWATER AVENUE,1
2380 GRAND AVENUE,1
5302 4 AVENUE,1
265 ROGERS AVENUE,1
609 WEST  180 STREET,1
340 EAST   51 STREET,1
340 LEWIS AVENUE,1
1409 WOOD ROAD,1
400 AUDUBON AVENUE,1
1952 78 STREET,1
2700 HENRY HUDSON PARKWAY EAST,1
610 WEST  164 STREET,1
3500 DEKALB AVENUE,1
2071 WALLACE AVENUE,1
864 42 STREET,1
102-48 184 STREET,1
1700 MONTGOMERY AVENUE,1
116 AVENUE C,1
466 WYONA STREET,1
2925 GERSON COURT,1
250 RIVERSIDE DRIVE,1
3489 BROADWAY,1
4326 EDSON AVENUE,1
1169 EAST NEW YORK AVENUE,1
2440 PROSPECT AVENUE,1
650 EAST   21 STREET,1
43 WEST    8 STREET,1
40-50 DENMAN STREET,1
152 WEST  129 STREET,1
173-17 65 AVENUE,1
27 WEST   16 STREET,1
123-10 OCEAN PROMENADE,1
1574 40 STREET,1
41-29 41 STREET,1
654 EAST  227 STREET,1
251 DE KALB AVENUE,1
571 6 AVENUE,1
327 EAST   12 STREET,1
404 OCEAN AVENUE,1
839 EAST  156 STREET,1
370 MILLER AVENUE,1
428 WEST  163 STREET,1
1409 6 AVENUE,1
37-33 103 STREET,1
42-34 212 STREET,1
1479 CROMWELL AVENUE,1
169 CHESTNUT STREET,1
360 95 STREET,1
247 GRAND STREET,1
192 EAST    3 STREET,1
349 EAST   60 STREET,1
719 COSTER STREET,1
127-02 89 AVENUE,1
199 EAST  100 STREET,1
23-62 95 STREET,1
108-44 63 AVENUE,1
9611 CHURCH AVENUE,1
132-15 106 STREET,1
2901 MATTHEWS AVENUE,1
308 WEST 94 STREET,1
38-18 33 STREET,1
7401 RIDGE BOULEVARD,1
34-13 111 STREET,1
3868 BROADWAY,1
340 EAST  112 STREET,1
15 GUNTHER PLACE,1
790 ST JOHNS PLACE,1
1165 PUGSLEY AVENUE,1
697 JEFFERSON AVENUE,1
155 WEST 68 STREET,1
360 EAST  195 STREET,1
43-34 43 STREET,1
760 3 AVENUE,1
260 PACIFIC STREET,1
802 KNICKERBOCKER AVENUE,1
1758 EASTBURN AVENUE,1
37-14 89 STREET,1
85 DITMAS AVENUE,1
750 VAN NEST AVENUE,1
715 EAST  233 STREET,1
455 CENTRAL PARK WEST,1
20-12 SEAGIRT BOULEVARD,1
400 7 AVENUE,1
1968 3 AVENUE,1
3950 SECOR AVENUE,1
1921 MORRIS AVENUE,1
418 EAST 88 STREET,1
619 WEST 179 STREET,1
3309 WICKHAM AVENUE,1
412 AUDUBON AVENUE,1
1517 DE KALB AVENUE,1
96 WADSWORTH AVENUE,1
24 JANE STREET,1
5310 4 AVENUE,1
916 EAST  223 STREET,1
2391 ARTHUR AVENUE,1
1314 RIVERSIDE DRIVE,1
107-07 157 STREET,1
1844 ARTHUR AVENUE,1
524 CHESTER STREET,1
88-09 163 STREET,1
3015 BRIGHTON 4 STREET,1
1590 UNIONPORT ROAD,1
85-35 102 STREET,1
3007 OCEAN PARKWAY,1
65 OCEAN AVENUE,1
28-44 43 STREET,1
169-04 CROCHERON AVENUE,1
657 MEEKER AVENUE,1
3A DARCEY AVENUE,1
66-74 FRESH POND ROAD,1
312 EAST 141 STREET,1
2076 20 LANE,1
355 EAST  165 STREET,1
1401 NEW YORK AVENUE,1
473 HERZL STREET,1
2 PAERDEGAT    2 STREET,1
660 MADISON STREET,1
745 HANCOCK STREET,1
389 NEW JERSEY AVENUE,1
40-15 104 STREET,1
182 WEST HOUSTON STREET,1
344 WEST 72 STREET,1
1092 PRESIDENT STREET,1
65 EAST  175 STREET,1
682 CARY AVENUE,1
495 WYONA STREET,1
113 WEST  130 STREET,1
10 EAST 16 STREET,1
889 HUNTS POINT AVENUE,1
433 KINGSTON AVENUE,1
935 EAST  163 STREET,1
3221 SEYMOUR AVENUE,1
143 WEST 140 STREET,1
2375 ADAM C POWELL BOULEVARD,1
289 GRAND STREET,1
1142 BRYANT AVENUE,1
2243 GRAND AVENUE,1
326 EAST  201 STREET,1
142 AVENUE U,1
225 EAST   35 STREET,1
273 77 STREET,1
337 WEST 30 STREET,1
27-21 44 DRIVE,1
131 3 AVENUE,1
539 VAN NEST AVENUE,1
428 EAST  137 STREET,1
142-41 224 STREET,1
509 WEST 135 STREET,1
2316 BEDFORD AVENUE,1
246 WASHINGTON AVENUE,1
54 SUNNYSIDE AVENUE,1
150 WEST   21 STREET,1
23-68 36 STREET,1
144 EAST BROADWAY,1
84-10 34 AVENUE,1
16-32 STEPHEN STREET,1
751 WHITE PLAINS ROAD,1
28 WEST   26 STREET,1
167 NELSON STREET,1
111 EAST   51 STREET,1
333 WEST 43 STREET,1
636 WILSON AVENUE,1
120-05 SUTTER AVENUE,1
5609 15 AVENUE,1
1382 ST JOHNS PLACE,1
697 WINTHROP STREET,1
162 EAST 90 STREET,1
1526 OVERING STREET,1
10 POST AVENUE,1
1445 ST NICHOLAS AVENUE,1
125 AVENUE U,1
214 ST JOHNS PLACE,1
192A LEXINGTON AVENUE,1
120 WEST   25 STREET,1
2052 MAPES AVENUE,1
549 WEST  123 STREET,1
754 EAST  216 STREET,1
158 EAST  119 STREET,1
146-21 230 PLACE,1
1266 1 AVENUE,1
91-18 182 STREET,1
223 KINGSTON AVENUE,1
24-14 43 STREET,1
202 1 AVENUE,1
16 TEN EYCK STREET,1
541 WEST  235 STREET,1
2424 KINGS HIGHWAY,1
252 WYCKOFF AVENUE,1
296 HEWES STREET,1
1328 LEXINGTON AVENUE,1
1232 PACIFIC STREET,1
910 EAST   83 STREET,1
1099 1 AVENUE,1
1302 AVENUE K,1
602 WEST  141 STREET,1
80 AVENUE P,1
664 FLUSHING AVENUE,1
2958 MILES AVENUE,1
20-75 SHORE BOULEVARD,1
92 NAGLE AVENUE,1
983 EAST   88 STREET,1
855 EAST 215 STREET,1
1070 ELDER AVENUE,1
590 BUSHWICK AVENUE,1
806 EAST 225 STREET,1
748 10 AVENUE,1
42-25 65 PLACE,1
6714 13 AVENUE,1
83-96 118 STREET,1
297 WILSON AVENUE,1
2335 CROTONA AVENUE,1
14 THAYER STREET,1
330 EAST  104 STREET,1
1268 STRATFORD AVENUE,1
518 EAST  187 STREET,1
417 WEST  150 STREET,1
29-01 31 AVENUE,1
91 EAST 3 STREET,1
175 WEST 87 STREET,1
530 EAST   90 STREET,1
87-23 217 STREET,1
3002 SURF AVENUE,1
23-79 28 STREET,1
37-43 88 STREET,1
229 EAST 80 STREET,1
6733 3 AVENUE,1
902 44 STREET,1
647 EAST  180 STREET,1
3660 OXFORD AVENUE,1
920 TRINITY AVENUE,1
1361 ST NICHOLAS AVENUE,1
1207 49 STREET,1
2001 BRUCKNER BOULEVARD,1
995 WESTCHESTER AVENUE,1
196 MOFFAT STREET,1
116 COMSTOCK AVENUE,1
2494 DEVOE TERRACE,1
732 EAST  152 STREET,1
23-24 BEACH CHANNEL DRIVE,1
1350 GRAND CONCOURSE,1
212 ELTON STREET,1
1319 ST LAWRENCE AVENUE,1
108-49 63 AVENUE,1
71 WELDON STREET,1
1135 GRANT AVENUE,1
650 MELROSE AVENUE,1
519 EAST    6 STREET,1
175 SPENCER STREET,1
21-15 34 AVENUE,1
751 JACKSON AVENUE,1
2745 FREDERICK DOUGLASS BOULEVARD,1
1030 PARK PLACE,1
18 DANFORTH STREET,1
1601 DR M L KING JR BOULEVARD,1
275 WEST  238 STREET,1
1685 HOE AVENUE,1
423 COURT STREET,1
2272 FREDERICK DOUGLASS BOULEVARD,1
819 ELSMERE PLACE,1
303 SEIGEL STREET,1
262 EAST  197 STREET,1
4 EAST   36 STREET,1
534 EAST   88 STREET,1
1598 3 AVENUE,1
1540 UNIONPORT ROAD,1
533 WEST 158 STREET,1
1158 COLGATE AVENUE,1
84-35 CHEVY CHASE STREET,1
935 COLLEGE AVENUE,1
190 BETHEL LOOP,1
2940 WEST    5 STREET,1
1727 SEDDON STREET,1
6821 13 AVENUE,1
94-01 41 AVENUE,1
1755 WEEKS AVENUE,1
1062 EAST  105 STREET,1
2015 1 AVENUE,1
901 WALTON AVENUE,1
3280 RESERVOIR OVAL EAST,1
185 ST MARKS PLACE,1
724 KNICKERBOCKER AVENUE,1
402 BEACH   25 STREET,1
3237 WHITE PLAINS ROAD,1
136-30 SANFORD AVENUE,1
348 EAST 9 STREET,1
164 BLEECKER STREET,1
2078 CROPSEY AVENUE,1
20-45 24 STREET,1
115 WEST  137 STREET,1
90 WEST  174 STREET,1
21 MAGAW PLACE,1
150-15 75 AVENUE,1
771 GROTE STREET,1
119 EAST  102 STREET,1
97-50 QUEENS BOULEVARD,1
1716 CATON AVENUE,1
447 WEST   43 STREET,1
125 WEST  133 STREET,1
1171 FULTON AVENUE,1
522 WEST  151 STREET,1
41-19 60 STREET,1
143 WEST   96 STREET,1
139-09 34 ROAD,1
3224 TENBROECK AVENUE,1
182 HESTER STREET,1
1718 GRAND AVENUE,1
2322 ANDREWS AVENUE,1
539 WEST  179 STREET,1
622 EAST 20 STREET,1
2331 WEST 11 STREET,1
313 BRIGHTWATER COURT,1
324 12 STREET,1
21-09 19 STREET,1
339 EAST 75 STREET,1
1025 RUTLAND ROAD,1
267 LINCOLN PLACE,1
377 EASTERN PARKWAY,1
446 PARK PLACE,1
100 MARINE AVENUE,1
701 HOWARD AVENUE,1
1940 EAST TREMONT AVENUE,1
1326 COMMONWEALTH AVENUE,1
1483 SHORE PARKWAY SR NORTH,1
193 NOSTRAND AVENUE,1
138-32 59 AVENUE,1
3525 ROCHAMBEAU AVENUE,1
15-18 COLLEGE POINT BOULEVARD,1
218 EAST   27 STREET,1
2359 FREDERICK DOUGLASS BOULEVARD,1
971 EAST   26 STREET,1
150 WEST 195 STREET,1
568 SCHENCK AVENUE,1
1647 UNION STREET,1
62 21 STREET,1
43-21 FORLEY STREET,1
1762 EAST    9 STREET,1
2534 CRESTON AVENUE,1
616 WEST  184 STREET,1
22-33 31 STREET,1
1732 WHITE PLAINS ROAD,1
90 HULL STREET,1
579 ST JOHNS PLACE,1
2435 WALTON AVENUE,1
99-64 BURLINGHAM COURT,1
3040 CRUGER AVENUE,1
125-19 111 AVENUE,1
1505 PARK PLACE,1
417 EAST 158 STREET,1
751 TROY AVENUE,1
1450 2 AVENUE,1
124 WEST   78 STREET,1
62-14 39 AVENUE,1
306 EAST   80 STREET,1
2264 FREDERICK DOUGLASS BOULEVARD,1
1703 UNION STREET,1
332 WEST  101 STREET,1
2492 DEVOE TERRACE,1
1097 LONGWOOD AVENUE,1
119 BEACH 56 PLACE,1
511 WEST  171 STREET,1
2804 EAST   19 STREET,1
2869 WEBSTER AVENUE,1
3094 VILLA AVENUE,1
260 POWERS STREET,1
107 TROUTMAN STREET,1
415 WEST  145 STREET,1
1100 WINTHROP STREET,1
588 WYONA STREET,1
100 ROSS STREET,1
112 WEST  144 STREET,1
1117 EAST  103 STREET,1
815 FAIRMOUNT PLACE,1
237 MALCOLM X BOULEVARD,1
574 HENRY STREET,1
306 EAST 29 STREET,1
500A EAST 87 STREET,1
700 BARTHOLDI STREET,1
160 CLAREMONT AVENUE,1
519 HEMLOCK STREET,1
1536 FLATBUSH AVENUE,1
1 ADRIAN AVENUE,1
755 CROTONA PARK NORTH,1
273 EAST  176 STREET,1
855 LOUISIANA AVENUE,1
1022 REV JAMES A POLITE AVENUE,1
156 EAST   85 STREET,1
1950 EAST TREMONT AVENUE,1
682 MONTGOMERY STREET,1
148 JAVA STREET,1
269 GRAHAM AVENUE,1
97 CROOKE AVENUE,1
133-28 AVERY AVENUE,1
144-34 76 AVENUE,1
297 EAST   98 STREET,1
6613 FT HAMILTON PARKWAY,1
110 ROGERS AVENUE,1
140 CADMAN PLAZA WEST,1
1012 EAST  212 STREET,1
2968 DECATUR AVENUE,1
101 DELANCEY STREET,1
575 GRAND AVENUE,1
1947 80 STREET,1
67 ST NICHOLAS AVENUE,1
4077 EDSON AVENUE,1
148-33 86 AVENUE,1
134-28 35 AVENUE,1
187 LENOX AVENUE,1
65-36 99 STREET,1
120 WEST  138 STREET,1
394 CLINTON AVENUE,1
102 INDIA STREET,1
10 WEST   93 STREET,1
65 GRAND AVENUE,1
3801 HUDSON MANOR TERRACE,1
24-20 27 STREET,1
18 EAST  105 STREET,1
47-24 BOWNE STREET,1
96 HART STREET,1
1152 PACIFIC STREET,1
1005 MORRIS PARK AVENUE,1
1120 BERGEN STREET,1
750A MACON STREET,1
1968 STRAUSS STREET,1
60 EAST BROADWAY,1
130 WEST  228 STREET,1
2765 KINGSBRIDGE TERRACE,1
16 BRIGHTON AVENUE,1
150 LEFFERTS AVENUE,1
4801 BEDFORD AVENUE,1
570 WEST  214 STREET,1
198-12 109 AVENUE,1
1276 LAFAYETTE AVENUE,1
73 YORK AVENUE,1
1525 DORCHESTER ROAD,1
108-14 SUTPHIN BOULEVARD,1
1854 LORING PLACE SOUTH,1
1729 CATON AVENUE,1
2173 PACIFIC STREET,1
179 AVENUE B,1
540 WEST  163 STREET,1
144-56 25 DRIVE,1
1026 PRESIDENT STREET,1
3221 COLDEN AVENUE,1
1744 CLAY AVENUE,1
1490 BRYANT AVENUE,1
37-60 93 STREET,1
990 EAST 78 STREET,1
546 BELMONT AVENUE,1
64 EAST TREMONT AVENUE,1
222 BEACH  119 STREET,1
41-40 40 STREET,1
2503 85 STREET,1
66 ST PAULS PLACE,1
153-10 109 AVENUE,1
34 BOGARDUS PLACE,1
1343 MERRIAM AVENUE,1
914 COLUMBUS AVENUE,1
122 EAST    5 STREET,1
111-03 76 DRIVE,1
1110 BUSHWICK AVENUE,1
920 EAST  224 STREET,1
41-96 GLEANE STREET,1
41-16 61 STREET,1
732 EAST   21 STREET,1
255 WEST   46 STREET,1
112-12 76 ROAD,1
635 RIVERSIDE DRIVE,1
156 ROGERS AVENUE,1
4824 8 AVENUE,1
4807 6 AVENUE,1
160 STANTON STREET,1
2101 WEBSTER AVENUE,1
323 43 STREET,1
1348 EAST   89 STREET,1
2319 LORING PLACE NORTH,1
268 MAC DOUGAL STREET,1
924 53 STREET,1
105 BENNETT AVENUE,1
2312 STEARNS STREET,1
302 WEST 107 STREET,1
955 UNDERHILL AVENUE,1
610 VICTORY BOULEVARD,1
767 4 AVENUE,1
486 KOSCIUSZKO STREET,1
317 ALEXANDER AVENUE,1
19 COOPER STREET,1
95 4 AVENUE,1
1124 FOX STREET,1
614 EAST  168 STREET,1
542 GATES AVENUE,1
1468 EAST   96 STREET,1
592 MAPLE STREET,1
1237 NEW YORK AVENUE,1
326 WEST   23 STREET,1
3022 WEST 22 STREET,1
186 BAY 31 STREET,1
18-06 EVERDELL STREET,1
551 EMPIRE BOULEVARD,1
122-02 25 ROAD,1
934 BARRETTO STREET,1
1336 EAST   87 STREET,1
21-38 31 STREET,1
1650 ST NICHOLAS AVENUE,1
151-78 22 AVENUE,1
946 COLLEGE AVENUE,1
1277 LINCOLN PLACE,1
450 49 STREET,1
544 HOWARD AVENUE,1
519 WEST  189 STREET,1
1250 MORRISON AVENUE,1
561 ASHFORD STREET,1
1217 CASTLE HILL AVENUE,1
309 BEDFORD AVENUE,1
518 EAST 51 STREET,1
83 PILLING STREET,1
125 EAST   39 STREET,1
163 VERNON AVENUE,1
541 ACADEMY STREET,1
2173 BEDFORD AVENUE,1
341 BRISTOL STREET,1
35-64 84 STREET,1
1456 LELAND AVENUE,1
137-60 45 AVENUE,1
87 NORWOOD AVENUE,1
356 WEST  145 STREET,1
248 WADSWORTH AVENUE,1
434 MILFORD STREET,1
129 EAST  123 STREET,1
410 EAST 25 STREET,1
413 EAST    9 STREET,1
187 STERLING STREET,1
190 EAST 3 STREET,1
154-54 71 AVENUE,1
244 WEST 64 STREET,1
21-49 45 ROAD,1
71 SHERIDAN AVENUE,1
3143 HULL AVENUE,1
412 EAST  134 STREET,1
1700 FULTON STREET,1
356 OCEAN PARKWAY,1
80 BENNETT AVENUE,1
150 EAST 111 STREET,1
84-43 125 STREET,1
144-24 37 AVENUE,1
587 EAST  139 STREET,1
47-28A 59 PLACE,1
43-22 45 STREET,1
169 EAST 205 STREET,1
129 FRANKLIN AVENUE,1
31 EAST   31 STREET,1
157 JEFFERSON AVENUE,1
3285 BROADWAY,1
1557 PITKIN AVENUE,1
1071 ST NICHOLAS AVENUE,1
561 46 STREET,1
1602 EAST   43 STREET,1
754 EAST 23 STREET,1
168-17 107 AVENUE,1
1027 SOUTHERN BOULEVARD,1
636 HUMBOLDT STREET,1
607 BAKER AVENUE,1
2121 82 STREET,1
206 ST NICHOLAS AVENUE,1
3000 BRIGHTON 12 STREET,1
2625 EAST   13 STREET,1
268 EAST  181 STREET,1
2265 GRAND AVENUE,1
580 52 STREET,1
144-60 41 AVENUE,1
440 EAST 9 STREET,1
125 DUMONT AVENUE,1
206 9 AVENUE,1
123-15 18 AVENUE,1
1742 EAST 172 STREET,1
391 FT WASHINGTON AVENUE,1
685 EAST  230 STREET,1
1345 TELLER AVENUE,1
316 WEST   97 STREET,1
147-25 88 AVENUE,1
743 EAST  182 STREET,1
631 WEST  171 STREET,1
520 EAST    5 STREET,1
514 WEST  135 STREET,1
616 EAST 86 STREET,1
1056 EAST   59 STREET,1
161 CORBIN PLACE,1
251 WEST 26 STREET,1
2294 WEST    8 STREET,1
3545 CARLISLE PLACE,1
811 ST ANNS AVENUE,1
18 GEORGE STREET,1
123 WEST   93 STREET,1
159 SUYDAM STREET,1
120 ELIZABETH STREET,1
236 MULBERRY STREET,1
115-03 109 AVENUE,1
30-13 43 STREET,1
337 BRISTOL STREET,1
224 EAST TREMONT AVENUE,1
2511 ATLANTIC AVENUE,1
353 EAST  138 STREET,1
1237 AVENUE Z,1
2721 FARRAGUT ROAD,1
599 FRANKLIN AVENUE,1
1560 WEST    2 STREET,1
1481 YORK AVENUE,1
28 WEST   97 STREET,1
534 BAINBRIDGE STREET,1
1685 EAST    2 STREET,1
332 WEST   37 STREET,1
158 MOTT STREET,1
465 4 STREET,1
1035 WILLMOHR STREET,1
660 GATES AVENUE,1
5421 SYLVAN AVENUE,1
1654 PUTNAM AVENUE,1
1020 45 STREET,1
102-23 HORACE HARDING EXPRESSWAY,1
247 VERMONT STREET,1
143-27 181 STREET,1
320 VANDERBILT AVENUE,1
217 WEST  100 STREET,1
2299 ANDREWS AVENUE NORTH,1
3547 CARLISLE PLACE,1
257 SARATOGA AVENUE,1
153-31 75 AVENUE,1
1327 EAST 84 STREET,1
710 EAST  213 STREET,1
151 DANIEL LOW TERRACE,1
3640 BRONX BOULEVARD,1
108-42 43 AVENUE,1
2047 GATES AVENUE,1
69 EAST 95 STREET,1
17 WEST  103 STREET,1
180 VAN CORTLANDT PARK SOUTH,1
1403 EAST   55 STREET,1
879 LENOX ROAD,1
381 EAST  138 STREET,1
1670 JEFFERSON AVENUE,1
234 EAST   58 STREET,1
2213 BATH AVENUE,1
307 EAST   76 STREET,1
1780 DAVIDSON AVENUE,1
640 RIVERSIDE DRIVE,1
651 SOUTHERN BOULEVARD,1
441 EAST  116 STREET,1
1652 DEAN STREET,1
1016 EAST  219 STREET,1
4612 MONTICELLO AVENUE,1
104 STEUBEN STREET,1
343 LINDEN STREET,1
241 STOCKHOLM STREET,1
85 BEACH STREET,1
403 EAST 73 STREET,1
4 VERNON AVENUE,1
456 WEST   35 STREET,1
518 WEST  152 STREET,1
57 WEST   76 STREET,1
1770 WEST    6 STREET,1
930 MYRTLE AVENUE,1
3548 HOLLAND AVENUE,1
2328 EAST   64 STREET,1
65 BAY   19 STREET,1
16 WEST   82 STREET,1
244 EAST  196 STREET,1
5522 AVENUE D,1
1912 GROVE STREET,1
191 UTICA AVENUE,1
507 GRAND STREET,1
135 WEST  183 STREET,1
11 OLD FULTON STREET,1
161 SANDS STREET,1
29 WEST 118 STREET,1
535 EAST 11 STREET,1
1119 EAST  103 STREET,1
202 RIVERSIDE DRIVE,1
530 WEST 159 STREET,1
31-46 45 STREET,1
20-53 20 STREET,1
266 45 STREET,1
1285 ARNOW AVENUE,1
31-16 47 STREET,1
112 EAST  112 STREET,1
35-45 79 STREET,1
139-60 85 DRIVE,1
2160 MATTHEWS AVENUE,1
712A GREENE AVENUE,1
1622 SEDGWICK AVENUE,1
50 ALLEN STREET,1
3169 VILLA AVENUE,1
2315 ANDREWS AVENUE NORTH,1
365 JAY STREET,1
2607 AVENUE O,1
1455 SHERIDAN AVENUE,1
1090 CROES AVENUE,1
150 WEST   82 STREET,1
94 EAST    7 STREET,1
20-20 49 STREET,1
60-15 FRESH POND ROAD,1
3455 FISH AVENUE,1
2453 VALENTINE AVENUE,1
354 WEST   18 STREET,1
219 WEST  107 STREET,1
85-17 SUTTER AVENUE,1
242 EAST   28 STREET,1
140 WEST 238 STREET,1
187 STANHOPE STREET,1
217 QUENTIN ROAD,1
210 WEST 107 STREET,1
105-18 103 DRIVE,1
1512 AMSTERDAM AVENUE,1
2676 MORRIS AVENUE,1
335 WEST   43 STREET,1
1015 WYCKOFF AVENUE,1
2082 BOSTON ROAD,1
63-41 BOURTON STREET,1
3320 BAINBRIDGE AVENUE,1
100 CONVENT AVENUE,1
109-46 115 STREET,1
101-28 75 ROAD,1
150 BAY   22 STREET,1
999 EAST 180 STREET,1
647 WEST  174 STREET,1
340 EAST   63 STREET,1
70 GREENWICH AVENUE,1
301 81 STREET,1
1211 TROY AVENUE,1
5122 SNYDER AVENUE,1
1448 86 STREET,1
167 HART STREET,1
6401 BAY PARKWAY,1
100 SULLIVAN STREET,1
525 WEST 47 STREET,1
440 EAST    9 STREET,1
541 EAST  147 STREET,1
676 BECK STREET,1
942 CRANFORD AVENUE,1
1583 2 AVENUE,1
736 SCHENECTADY AVENUE,1
70 ROSS STREET,1
97-31 105 STREET,1
35 CLARKSON AVENUE,1
120-03 103 AVENUE,1
111 EAST  167 STREET,1
324 WEST 84 STREET,1
640 EAST   86 STREET,1
6817 14 AVENUE,1
327 ST NICHOLAS AVENUE,1
24 WEST    9 STREET,1
1116 TINTON AVENUE,1
66-01 BURNS STREET,1
390 2 STREET,1
306 WEST  104 STREET,1
41 WESTCOTT BOULEVARD,1
183 ECKFORD STREET,1
1069 WILLMOHR STREET,1
573 ISHAM STREET,1
1 ST PAULS COURT,1
3530 DECATUR AVENUE,1
292 WEST   92 STREET,1
160 72 STREET,1
152-03 79 AVENUE,1
87-74 150 STREET,1
90 WEST STREET,1
52-02 39 AVENUE,1
1419 LONGFELLOW AVENUE,1
102-37 184 STREET,1
69-10 225 STREET,1
309 BEACH   97 STREET,1
499 EAST 94 STREET,1
1231 ST LAWRENCE AVENUE,1
2169 PACIFIC STREET,1
29-08 31 AVENUE,1
88-03 97 AVENUE,1
351 EAST 46 STREET,1
414 WEST  121 STREET,1
84-63 168 PLACE,1
1055 JEROME AVENUE,1
723 KNICKERBOCKER AVENUE,1
477 CLINTON AVENUE,1
57-07 SHORE FRONT PARKWAY,1
838 RIVERSIDE DRIVE,1
231 EAST   10 STREET,1
679 METROPOLITAN AVENUE,1
1082 EASTERN PARKWAY,1
2701 MARION AVENUE,1
30-78 38 STREET,1
1244 GRAND CONCOURSE,1
711 86 STREET,1
2551 AQUEDUCT AVENUE WEST,1
210 GREEN STREET,1
71 ST NICHOLAS AVENUE,1
139-45 87 ROAD,1
1052 POST AVENUE,1
1335 BEACH AVENUE,1
439 68 STREET,1
1272 DECATUR STREET,1
224 54 STREET,1
219-17 EDGEWOOD AVENUE,1
1050 ANDERSON AVENUE,1
21-11 36 STREET,1
384 EAST   10 STREET,1
97-39 76 STREET,1
280 MOTT STREET,1
1371 EASTERN PARKWAY,1
344 PARK AVENUE SOUTH,1
2662 WEST STREET,1
343 WEST   86 STREET,1
1095 PROSPECT AVENUE,1
2780 GRAND CONCOURSE,1
2425 KINGS HIGHWAY,1
71 PINEAPPLE STREET,1
8636 23 AVENUE,1
126 LIBERTY AVENUE,1
89-52 QUEENS BOULEVARD,1
92 CRYSTAL STREET,1
130 EAST   86 STREET,1
132 NORTH    1 STREET,1
426 EAST   66 STREET,1
303 WEST  146 STREET,1
1518 EAST  172 STREET,1
1852 67 STREET,1
977 EAST 86 STREET,1
52 BAY   35 STREET,1
2741 SEDGWICK AVENUE,1
2418 OLINVILLE AVENUE,1
1165 ELTON STREET,1
13 HALSEY STREET,1
223-23 114 ROAD,1
865 EAST  167 STREET,1
715 VAN SICLEN AVENUE,1
1062 ROGERS AVENUE,1
305 EAST   93 STREET,1
627 WILSON AVENUE,1
108 EAST    4 STREET,1
67-07 YELLOWSTONE BOULEVARD,1
1098 EASTERN PARKWAY,1
86-35 208 STREET,1
347 EAST   76 STREET,1
1045 HALSEY STREET,1
45 BAY   28 STREET,1
3145 BRIGHTON    4 STREET,1
715 EAST  237 STREET,1
2384 HOFFMAN STREET,1
14-96 POINT BREEZE PLACE,1
273 EAST  236 STREET,1
169 HESTER STREET,1
113-45 FARMERS BOULEVARD,1
20 EAST 109 STREET,1
68-38 YELLOWSTONE BOULEVARD,1
149 SULLIVAN STREET,1
2621 NEWKIRK AVENUE,1
129 BEACH   56 PLACE,1
29 LUDLOW STREET,1
554 WEST 181 STREET,1
34 SEAMAN AVENUE,1
207 EAST   89 STREET,1
1406 OAKLEY STREET,1
408 WEST 56 STREET,1
467 CENTRAL PARK WEST,1
45-16 30 AVENUE,1
706 RIVERSIDE DRIVE,1
1401 JESUP AVENUE,1
568 AMSTERDAM AVENUE,1
360 61 STREET,1
222 EDGECOMBE AVENUE,1
2185 ADAM C POWELL JR BOULEVARD,1
612 WEST  188 STREET,1
